AGEP,HINCP,TEN,SPORDER,PWGTP,WGTP,PUMA,state,puma_int
73,75100,2,1,12,13,04114,36,4114
94,38400,2,1,41,40,04016,36,4016
66,28500,2,1,45,45,03901,36,3901
67,149300,2,1,27,26,04106,36,4106
79,26700,2,1,14,14,04016,36,4016
79,118110,2,1,11,12,04114,36,4114
75,94000,2,1,17,17,03902,36,3902
75,69300,1,1,16,16,03701,36,3701
78,22400,2,1,14,13,03704,36,3704
66,50000,2,1,14,13,04102,36,4102
79,205900,2,1,15,15,04105,36,4105
65,13400,2,1,38,37,04110,36,4110
84,65200,1,1,65,65,03808,36,3808
67,142200,1,1,15,15,03903,36,3903
65,160000,1,1,10,10,04104,36,4104
75,50800,1,1,30,30,03903,36,3903
67,126530,1,1,23,22,04113,36,4113
90,60000,2,1,13,13,03903,36,3903
69,61640,2,1,16,16,03901,36,3901
69,105600,1,1,4,4,04105,36,4105
65,123800,1,1,23,24,04005,36,4005
69,74700,2,1,13,14,04015,36,4015
67,61000,2,1,8,8,04104,36,4104
71,53200,2,1,10,10,03903,36,3903
77,103600,2,1,10,11,04015,36,4015
85,10000,2,1,15,15,04106,36,4106
66,82400,1,1,13,12,04111,36,4111
85,6000,2,1,15,15,03902,36,3902
94,6400,1,1,19,19,03709,36,3709
90,104500,2,1,10,10,04111,36,4111
85,39500,1,1,33,33,04112,36,4112
78,30000,2,1,45,45,03802,36,3802
85,61000,2,1,19,20,04103,36,4103
88,77100,2,1,13,13,04111,36,4111
74,55200,1,1,27,26,04008,36,4008
94,41000,2,1,11,11,04101,36,4101
71,35200,1,1,22,23,04008,36,4008
65,86800,2,1,7,6,04013,36,4013
65,65600,2,1,12,12,04017,36,4017
77,74500,2,1,16,16,04106,36,4106
66,22600,2,1,10,10,04007,36,4007
76,18400,2,1,14,14,04001,36,4001
73,75800,2,1,13,13,04010,36,4010
72,28500,2,1,11,11,04010,36,4010
85,48120,2,1,17,18,04009,36,4009
74,39100,1,1,17,17,04010,36,4010
74,8400,1,1,53,53,03902,36,3902
70,224500,2,1,14,14,04103,36,4103
82,50300,2,1,13,13,04103,36,4103
81,106000,1,1,19,19,04018,36,4018
73,43000,2,1,21,21,04105,36,4105
70,23700,2,1,16,16,03805,36,3805
66,120600,1,1,13,13,04010,36,4010
69,47900,1,1,14,14,04004,36,4004
81,137500,1,1,17,16,04001,36,4001
65,146900,2,1,18,18,04109,36,4109
79,4800,2,1,30,29,04003,36,4003
69,102000,1,1,11,12,04113,36,4113
94,41250,2,1,12,12,04113,36,4113
81,17800,1,1,18,18,04018,36,4018
84,88400,1,1,15,15,04011,36,4011
67,20000,2,1,27,27,04108,36,4108
74,140430,2,1,16,15,03805,36,3805
83,32720,2,1,18,18,03703,36,3703
71,50800,1,1,24,25,04010,36,4010
67,34000,2,1,14,13,04109,36,4109
76,31680,2,1,6,5,04106,36,4106
69,24700,1,1,21,21,03805,36,3805
80,67800,1,1,58,59,03806,36,3806
94,13700,2,1,16,15,04015,36,4015
75,15100,2,1,17,18,03901,36,3901
70,258700,2,1,19,19,03701,36,3701
77,0,2,1,16,16,04009,36,4009
83,107000,2,1,10,9,04015,36,4015
72,34800,1,1,24,23,04106,36,4106
87,0,2,1,16,16,04110,36,4110
65,144800,2,1,14,14,04010,36,4010
75,31000,2,1,23,23,04017,36,4017
79,20400,2,1,28,27,04010,36,4010
72,34200,1,1,16,15,03805,36,3805
71,23400,2,1,16,17,03703,36,3703
94,18300,2,1,35,35,04017,36,4017
68,25000,1,1,19,19,03702,36,3702
70,37400,2,1,15,15,04013,36,4013
67,42000,1,1,35,36,04016,36,4016
75,17200,1,1,15,15,03702,36,3702
84,45800,2,1,11,11,03901,36,3901
88,62000,2,1,13,13,04112,36,4112
85,12000,2,1,14,14,03704,36,3704
71,14400,2,1,23,23,03703,36,3703
69,155500,1,1,17,17,04009,36,4009
86,26600,2,1,11,12,04014,36,4014
66,10700,2,1,16,15,03805,36,3805
71,46900,1,1,11,11,04106,36,4106
70,45900,1,1,11,10,04003,36,4003
77,70700,2,1,17,16,03902,36,3902
69,29100,1,1,16,16,04113,36,4113
83,110650,1,1,15,15,04105,36,4105
67,150400,1,1,4,4,04008,36,4008
74,33000,2,1,15,16,04006,36,4006
67,77000,1,1,17,17,04112,36,4112
80,125900,2,1,20,20,03703,36,3703
69,16900,2,1,9,9,04014,36,4014
71,20600,2,1,41,41,04018,36,4018
71,51600,2,1,15,16,04106,36,4106
82,56000,1,1,18,18,04103,36,4103
87,13000,2,1,24,23,03806,36,3806
69,137300,2,1,16,16,04010,36,4010
76,14600,2,1,19,19,04009,36,4009
70,145600,1,1,39,39,04105,36,4105
89,34100,2,1,33,33,04109,36,4109
84,26700,1,1,28,28,04009,36,4009
69,74300,1,1,7,8,04112,36,4112
75,169700,1,1,29,29,04105,36,4105
68,65800,1,1,16,16,03901,36,3901
65,88800,1,1,5,5,04009,36,4009
87,18400,2,1,11,11,04110,36,4110
67,19600,2,1,19,19,04002,36,4002
94,20000,2,1,21,21,04102,36,4102
74,106500,1,1,33,32,04001,36,4001
71,118000,1,1,19,20,03702,36,3702
72,50000,2,1,14,14,04114,36,4114
67,84800,2,1,13,13,04112,36,4112
86,39000,2,1,12,12,04111,36,4111
79,18000,2,1,24,23,03709,36,3709
66,55700,2,1,21,22,04008,36,4008
71,222000,2,1,14,14,03810,36,3810
85,23000,2,1,16,16,03901,36,3901
79,244800,2,1,20,20,04103,36,4103
72,121100,1,1,14,14,04105,36,4105
74,12300,1,1,39,39,04015,36,4015
72,65500,2,1,12,11,04112,36,4112
80,259800,2,1,13,14,03805,36,3805
68,171400,1,1,5,5,03807,36,3807
80,32300,2,1,15,16,04111,36,4111
80,32000,2,1,14,15,03901,36,3901
74,141500,2,1,13,13,03808,36,3808
65,23100,2,1,12,11,04110,36,4110
84,145200,2,1,20,20,04103,36,4103
82,27960,2,1,11,12,04014,36,4014
75,43600,2,1,19,19,04018,36,4018
87,52600,2,1,13,13,04017,36,4017
77,18000,2,1,14,15,04107,36,4107
66,162800,2,1,15,15,04010,36,4010
71,65100,1,1,12,11,03901,36,3901
75,42220,2,1,10,10,04013,36,4013
68,95700,2,1,15,15,04014,36,4014
69,38800,1,1,30,30,04110,36,4110
76,15300,2,1,19,20,04103,36,4103
73,282500,1,1,43,43,04111,36,4111
67,26750,2,1,21,21,04113,36,4113
83,12000,2,1,12,12,04017,36,4017
69,33400,1,1,51,52,04113,36,4113
77,30800,1,1,13,13,04110,36,4110
85,9300,2,1,19,19,04102,36,4102
85,99800,2,1,1,2,04014,36,4014
82,19200,2,1,15,15,04105,36,4105
94,23400,2,1,15,14,03903,36,3903
66,71100,2,1,18,18,03810,36,3810
75,20800,2,1,14,14,04114,36,4114
72,25100,2,1,13,13,03805,36,3805
85,22500,2,1,14,14,03703,36,3703
72,167500,2,1,14,14,04111,36,4111
72,116410,1,1,5,5,04005,36,4005
84,28540,1,1,16,16,04102,36,4102
76,68000,2,1,9,8,04105,36,4105
94,42000,2,1,18,18,03802,36,3802
65,413400,2,1,17,17,03808,36,3808
68,362200,1,1,22,22,03808,36,3808
90,43400,2,1,19,20,03703,36,3703
75,135100,1,1,34,34,04008,36,4008
71,27500,2,1,16,16,04110,36,4110
72,80700,2,1,7,7,04014,36,4014
78,27600,2,1,39,39,04105,36,4105
70,33600,2,1,21,21,04011,36,4011
76,71100,2,1,14,14,04108,36,4108
79,24300,2,1,15,14,04017,36,4017
71,38000,2,1,36,36,04112,36,4112
65,22300,2,1,58,58,03901,36,3901
66,34000,2,1,12,13,04104,36,4104
75,31470,1,1,10,10,04006,36,4006
80,1000,1,1,39,40,04112,36,4112
68,278000,1,1,12,12,03903,36,3903
89,9600,2,1,18,18,04016,36,4016
72,26200,2,1,22,22,04102,36,4102
80,3500,2,1,18,18,03702,36,3702
78,38400,2,1,34,33,04014,36,4014
74,46800,2,1,11,11,03901,36,3901
81,28500,2,1,17,17,03805,36,3805
74,23900,1,1,18,19,04105,36,4105
94,29100,1,1,23,23,04006,36,4006
78,61800,2,1,14,14,04014,36,4014
70,12000,1,1,17,17,03902,36,3902
71,73000,1,1,18,18,04114,36,4114
67,197400,2,1,13,13,03805,36,3805
66,34900,1,1,12,12,04017,36,4017
74,77500,2,1,27,27,04103,36,4103
69,125000,2,1,26,26,04008,36,4008
65,280700,1,1,23,22,03903,36,3903
80,126100,2,1,11,10,04017,36,4017
83,34600,1,1,12,13,04002,36,4002
79,36400,2,1,18,18,04017,36,4017
65,87000,1,1,25,25,03702,36,3702
89,50100,2,1,16,17,04011,36,4011
81,90100,2,1,33,33,04112,36,4112
72,111490,1,1,18,17,04104,36,4104
77,0,2,1,11,11,04110,36,4110
94,51200,2,1,15,14,04111,36,4111
70,39000,2,1,12,13,04111,36,4111
81,50400,2,1,12,13,04110,36,4110
68,300400,1,1,15,15,03704,36,3704
65,78400,1,1,29,29,03706,36,3706
77,26400,1,1,23,23,04004,36,4004
78,36200,2,1,13,13,04012,36,4012
85,29000,2,1,16,16,04012,36,4012
66,38000,2,1,10,11,04108,36,4108
84,112100,2,1,16,16,04009,36,4009
65,71600,1,1,14,14,04101,36,4101
80,12400,2,1,10,9,04113,36,4113
78,35200,2,1,17,17,04108,36,4108
75,32500,2,1,18,18,03902,36,3902
75,23780,2,1,17,16,03903,36,3903
80,1525000,2,1,14,14,03807,36,3807
75,140300,1,1,4,5,04005,36,4005
65,35000,2,1,13,13,04010,36,4010
66,1017200,2,1,11,11,03805,36,3805
70,46000,2,1,36,36,04105,36,4105
70,49100,2,1,17,17,04108,36,4108
71,40600,2,1,55,55,04015,36,4015
66,28000,2,1,13,13,04110,36,4110
88,15600,1,1,21,20,04106,36,4106
76,24000,2,1,16,15,04103,36,4103
83,33200,2,1,19,19,04016,36,4016
66,80500,1,1,24,23,03810,36,3810
94,40000,2,1,10,10,04110,36,4110
74,11000,2,1,11,12,04104,36,4104
88,30200,2,1,17,16,04112,36,4112
65,1600,1,1,12,12,04113,36,4113
67,21900,2,1,14,14,04109,36,4109
71,58200,2,1,13,14,03901,36,3901
66,48950,2,1,29,29,04008,36,4008
88,15000,2,1,12,12,04103,36,4103
86,39900,2,1,25,26,04104,36,4104
86,28100,2,1,17,18,03901,36,3901
86,12900,2,1,22,21,04103,36,4103
69,108000,2,1,27,27,03901,36,3901
75,150850,2,1,8,8,04015,36,4015
79,12840,2,1,16,16,04104,36,4104
69,106200,2,1,31,31,03901,36,3901
86,65000,2,1,18,18,04108,36,4108
77,20800,2,1,8,9,04017,36,4017
73,91600,1,1,72,72,04113,36,4113
79,21600,2,1,9,8,04106,36,4106
71,97800,1,1,20,20,03808,36,3808
69,35900,2,1,13,14,03903,36,3903
83,122800,2,1,4,5,04105,36,4105
83,59000,2,1,8,8,04112,36,4112
67,385100,1,1,15,14,04110,36,4110
78,198700,1,1,29,30,04004,36,4004
66,398000,1,1,20,20,03805,36,3805
85,35900,2,1,12,12,04101,36,4101
75,20200,1,1,41,40,03709,36,3709
73,45800,2,1,21,22,04004,36,4004
73,159800,2,1,34,34,04104,36,4104
71,0,1,1,16,16,04112,36,4112
89,6700,2,1,8,7,04108,36,4108
68,24700,2,1,15,16,03806,36,3806
65,161400,2,1,15,15,04017,36,4017
83,30800,2,1,15,15,04105,36,4105
88,18200,2,1,25,26,04106,36,4106
65,60500,2,1,16,16,04113,36,4113
75,9600,2,1,12,12,04112,36,4112
74,9600,2,1,13,13,04103,36,4103
68,70050,1,1,12,13,04009,36,4009
87,14000,2,1,11,11,04016,36,4016
83,11400,2,1,12,12,04113,36,4113
72,111500,1,1,16,16,03808,36,3808
79,25800,2,1,19,20,04013,36,4013
72,89400,1,1,11,11,04004,36,4004
82,20500,2,1,10,9,04007,36,4007
74,149200,2,1,17,17,03806,36,3806
70,53600,2,1,27,27,04108,36,4108
70,77000,2,1,11,11,04110,36,4110
70,53000,2,1,18,18,03902,36,3902
72,16380,2,1,29,29,04110,36,4110
80,32400,2,1,16,16,04014,36,4014
73,223300,2,1,12,12,04101,36,4101
80,130000,2,1,18,18,03704,36,3704
65,126900,2,1,16,16,04106,36,4106
72,22600,2,1,14,14,03903,36,3903
71,26000,2,1,11,11,04016,36,4016
73,11000,2,1,21,21,03903,36,3903
76,54000,2,1,8,8,04111,36,4111
77,75600,2,1,18,18,03902,36,3902
84,83980,2,1,16,16,04005,36,4005
76,29400,1,1,12,12,03709,36,3709
73,80800,2,1,14,13,04114,36,4114
73,50000,2,1,22,21,03805,36,3805
66,42000,2,1,11,11,04016,36,4016
76,70300,2,1,17,17,04104,36,4104
68,1071000,2,1,19,18,03806,36,3806
66,98000,2,1,13,13,04113,36,4113
74,58000,2,1,13,13,03809,36,3809
79,19000,1,1,18,18,04105,36,4105
82,34500,2,1,14,14,03902,36,3902
85,41600,2,1,30,29,04008,36,4008
67,31500,2,1,15,15,03702,36,3702
82,297000,1,1,17,17,03808,36,3808
77,38804,2,1,29,29,04107,36,4107
82,12000,2,1,10,11,04102,36,4102
71,28600,2,1,40,41,03703,36,3703
77,35500,1,1,13,13,04102,36,4102
82,5000,2,1,16,15,03703,36,3703
84,10100,2,1,30,31,04008,36,4008
84,69040,2,1,13,13,04101,36,4101
65,54300,2,1,12,12,04104,36,4104
66,50100,1,1,16,16,04104,36,4104
82,50700,2,1,27,26,03902,36,3902
72,14400,2,1,29,29,03703,36,3703
67,24300,1,1,10,10,04017,36,4017
65,133700,2,1,13,13,03903,36,3903
78,262000,1,1,9,9,04015,36,4015
76,37800,2,1,23,24,04113,36,4113
72,84700,1,1,15,15,04108,36,4108
71,44100,2,1,20,20,03807,36,3807
83,24690,2,1,13,13,04106,36,4106
68,47000,1,1,11,12,04010,36,4010
80,25200,2,1,35,36,04105,36,4105
66,152100,1,1,17,17,04103,36,4103
66,168400,2,1,46,46,03810,36,3810
69,143600,2,1,13,12,04010,36,4010
70,47100,1,1,16,17,04111,36,4111
65,112000,2,1,14,14,04017,36,4017
86,58000,2,1,16,16,03806,36,3806
67,33000,1,1,11,11,04112,36,4112
94,16800,2,1,24,24,04017,36,4017
68,15404,1,1,17,17,04113,36,4113
85,131000,1,1,14,13,04103,36,4103
70,28600,2,1,19,19,04113,36,4113
74,39200,2,1,10,10,03901,36,3901
67,26400,1,1,21,21,04001,36,4001
80,14400,2,1,12,12,04109,36,4109
76,20200,2,1,18,18,04113,36,4113
74,48300,2,1,22,22,03806,36,3806
65,95800,1,1,6,7,04002,36,4002
75,11900,1,1,10,10,04110,36,4110
77,7900,2,1,19,19,03803,36,3803
71,267400,1,1,27,27,04111,36,4111
71,25000,1,1,11,11,03901,36,3901
70,12000,2,1,30,30,04104,36,4104
71,137500,2,1,11,10,04105,36,4105
65,190700,1,1,12,12,04114,36,4114
83,61400,2,1,13,13,04017,36,4017
72,57800,1,1,15,15,04008,36,4008
77,108800,2,1,14,14,03901,36,3901
86,59500,2,1,17,17,04103,36,4103
65,252020,1,1,21,21,03701,36,3701
79,30100,2,1,16,16,04110,36,4110
94,123000,2,1,20,20,03807,36,3807
66,22500,2,1,17,17,04016,36,4016
76,49200,1,1,14,14,04003,36,4003
69,115600,1,1,15,16,03704,36,3704
73,131000,2,1,15,15,04103,36,4103
70,63800,1,1,25,25,04106,36,4106
79,194800,1,1,13,13,04105,36,4105
69,30800,2,1,29,29,04009,36,4009
66,153240,2,1,11,11,04103,36,4103
80,18000,2,1,15,15,04105,36,4105
65,96800,2,1,25,25,04006,36,4006
68,89500,2,1,54,54,03808,36,3808
74,33500,1,1,18,18,04113,36,4113
88,28900,2,1,24,23,04018,36,4018
68,187500,1,1,17,18,04002,36,4002
69,643520,2,1,20,20,03808,36,3808
72,33000,2,1,19,18,03805,36,3805
65,42160,2,1,15,15,04009,36,4009
82,27530,2,1,14,14,04104,36,4104
72,108430,1,1,7,7,04001,36,4001
67,71800,1,1,11,11,04016,36,4016
75,37200,2,1,29,29,04103,36,4103
65,208600,1,1,60,60,03807,36,3807
86,70200,2,1,11,10,04017,36,4017
84,22500,2,1,15,16,04103,36,4103
75,75100,2,1,14,14,04010,36,4010
72,19130,2,1,19,18,04112,36,4112
79,29500,2,1,15,15,04102,36,4102
69,83400,2,1,19,19,04105,36,4105
66,32000,2,1,12,13,03801,36,3801
69,35000,1,1,23,23,04017,36,4017
70,119000,1,1,12,12,04104,36,4104
69,64200,1,1,13,13,04006,36,4006
73,155500,1,1,13,14,04009,36,4009
70,26000,2,1,27,27,03902,36,3902
75,16400,2,1,15,14,04013,36,4013
83,45000,1,1,56,56,03808,36,3808
90,52800,2,1,29,29,03703,36,3703
71,803000,2,1,16,16,03805,36,3805
75,274000,2,1,9,8,04106,36,4106
67,98900,1,1,13,13,04102,36,4102
67,130650,1,1,15,15,03807,36,3807
65,200500,2,1,11,12,04105,36,4105
67,90000,2,1,37,37,03902,36,3902
71,75800,1,1,30,30,04016,36,4016
73,150200,2,1,16,15,04103,36,4103
72,14400,2,1,12,12,04017,36,4017
69,47800,2,1,20,20,03901,36,3901
71,61800,2,1,20,21,04103,36,4103
94,16800,2,1,3,3,04112,36,4112
75,40900,2,1,10,10,04107,36,4107
68,334000,1,1,23,22,03807,36,3807
65,6900,2,1,17,18,04103,36,4103
77,126200,1,1,19,19,03805,36,3805
80,32300,2,1,50,50,04106,36,4106
83,25500,2,1,22,22,03903,36,3903
75,46100,2,1,22,22,03703,36,3703
69,104760,1,1,12,11,04112,36,4112
68,120000,1,1,21,21,03805,36,3805
81,33600,2,1,15,15,04103,36,4103
71,13600,2,1,28,27,03703,36,3703
68,93800,1,1,15,15,04107,36,4107
85,83300,2,1,15,15,03701,36,3701
67,81600,2,1,10,10,04105,36,4105
94,21000,2,1,15,15,03701,36,3701
68,151000,2,1,10,9,04014,36,4014
69,54000,1,1,8,9,04112,36,4112
74,32150,2,1,24,24,03901,36,3901
69,17500,2,1,47,47,04009,36,4009
83,92900,2,1,13,13,03903,36,3903
81,81000,2,1,16,15,03808,36,3808
70,44500,2,1,3,3,04017,36,4017
72,182190,2,1,8,8,03902,36,3902
65,223800,1,1,16,15,04010,36,4010
81,14000,2,1,16,15,03810,36,3810
72,38100,2,1,34,35,04017,36,4017
72,26400,2,1,7,7,04017,36,4017
80,24000,1,1,10,10,04010,36,4010
68,230000,2,1,18,18,04111,36,4111
82,0,2,1,15,15,04009,36,4009
82,12900,2,1,12,12,04110,36,4110
66,44000,2,1,45,45,03708,36,3708
67,103890,2,1,23,23,03902,36,3902
83,29600,2,1,21,22,04103,36,4103
69,91000,2,1,15,16,03810,36,3810
84,136900,2,1,27,26,04004,36,4004
75,13600,1,1,16,17,03703,36,3703
66,129000,1,1,17,17,03902,36,3902
76,240000,2,1,15,15,04103,36,4103
66,71400,1,1,4,4,04105,36,4105
80,54000,2,1,15,14,04110,36,4110
80,22650,2,1,21,22,03805,36,3805
80,5400,2,1,34,34,04012,36,4012
70,231500,2,1,11,11,04015,36,4015
65,40800,2,1,23,23,03901,36,3901
69,33400,2,1,14,14,04102,36,4102
72,122200,2,1,8,9,04110,36,4110
69,43100,1,1,13,12,04103,36,4103
76,10200,2,1,49,49,04010,36,4010
68,11800,1,1,26,27,03709,36,3709
83,75400,1,1,11,12,03704,36,3704
66,100200,1,1,18,18,03808,36,3808
94,20000,2,1,15,14,04111,36,4111
71,42000,2,1,15,14,03703,36,3703
82,30000,2,1,14,14,04103,36,4103
69,14300,1,1,26,27,03903,36,3903
70,14600,2,1,16,16,04005,36,4005
67,28000,2,1,48,48,03808,36,3808
66,102600,2,1,24,24,04102,36,4102
65,35600,1,1,16,16,04002,36,4002
66,58400,1,1,57,58,03901,36,3901
83,59800,2,1,16,16,04002,36,4002
85,35900,2,1,18,18,04104,36,4104
69,115400,1,1,39,38,04009,36,4009
75,27700,1,1,16,16,03903,36,3903
81,58900,2,1,23,23,03703,36,3703
65,49090,1,1,5,4,03703,36,3703
72,35800,2,1,27,27,04007,36,4007
70,61200,1,1,7,7,03709,36,3709
66,394400,2,1,19,19,03806,36,3806
83,164400,2,1,20,20,03709,36,3709
68,222200,2,1,21,21,03805,36,3805
79,15100,2,1,13,13,04104,36,4104
81,71500,2,1,18,18,04104,36,4104
79,7800,2,1,15,14,04005,36,4005
69,0,1,1,17,17,04108,36,4108
68,151300,2,1,11,11,04108,36,4108
73,14100,2,1,48,49,04113,36,4113
74,87500,2,1,15,14,04110,36,4110
66,44700,2,1,16,17,04102,36,4102
65,17900,2,1,17,17,04108,36,4108
83,101000,2,1,9,9,04104,36,4104
88,15200,1,1,7,8,03804,36,3804
72,30400,2,1,15,15,04113,36,4113
67,23900,1,1,19,18,04112,36,4112
65,37200,1,1,12,13,04111,36,4111
68,116000,2,1,11,11,04015,36,4015
80,120400,2,1,14,14,04114,36,4114
65,4800,1,1,34,34,04017,36,4017
80,53000,2,1,46,46,03702,36,3702
76,67730,2,1,13,12,04110,36,4110
83,19200,2,1,14,15,03801,36,3801
83,48300,1,1,11,11,04104,36,4104
71,136000,2,1,20,20,03701,36,3701
69,19100,1,1,15,15,03901,36,3901
70,51300,1,1,10,10,04102,36,4102
88,12000,2,1,20,20,04016,36,4016
87,32100,2,1,15,15,03901,36,3901
78,36000,2,1,12,12,04105,36,4105
66,64500,1,1,11,11,03709,36,3709
66,116000,1,1,12,11,04104,36,4104
74,54500,1,1,15,15,04105,36,4105
75,107200,2,1,8,8,03701,36,3701
71,251100,1,1,16,15,03708,36,3708
82,48100,2,1,13,13,03704,36,3704
83,13900,2,1,16,17,04103,36,4103
67,58400,2,1,15,15,04104,36,4104
82,29000,2,1,13,13,04105,36,4105
80,160500,1,1,13,12,04105,36,4105
68,35400,1,1,10,9,04014,36,4014
72,146350,2,1,18,17,03808,36,3808
67,279400,1,1,9,9,03901,36,3901
70,93030,2,1,36,37,04113,36,4113
77,55700,1,1,15,16,04016,36,4016
71,55900,1,1,11,11,04014,36,4014
72,185000,2,1,18,17,03902,36,3902
79,19200,1,1,22,22,03709,36,3709
82,98000,2,1,12,12,03707,36,3707
86,124000,2,1,21,21,03810,36,3810
85,72030,2,1,8,8,03702,36,3702
79,35800,2,1,31,30,04108,36,4108
77,24100,1,1,18,18,03703,36,3703
79,41000,2,1,14,13,04110,36,4110
77,55100,2,1,19,19,04106,36,4106
72,71430,2,1,10,10,04014,36,4014
72,12300,2,1,16,15,03703,36,3703
86,20800,2,1,18,19,04012,36,4012
78,60100,2,1,12,13,04106,36,4106
73,28800,2,1,31,31,04110,36,4110
67,162400,2,1,16,15,03810,36,3810
79,16000,2,1,16,16,03702,36,3702
66,60000,1,1,10,9,04014,36,4014
83,18800,2,1,10,10,03709,36,3709
89,14300,2,1,16,17,04105,36,4105
79,50700,2,1,71,71,03903,36,3903
81,18600,2,1,11,11,04014,36,4014
72,43820,2,1,19,18,03703,36,3703
86,14600,2,1,14,14,04112,36,4112
71,48700,2,1,14,15,03902,36,3902
72,63000,2,1,56,55,03702,36,3702
84,45600,2,1,16,16,04012,36,4012
81,12900,2,1,13,13,04114,36,4114
82,141500,2,1,13,14,04013,36,4013
82,61000,2,1,21,21,04018,36,4018
66,37390,2,1,10,10,04016,36,4016
75,97600,1,1,3,3,04008,36,4008
65,51000,2,1,43,42,04017,36,4017
68,67500,2,1,22,22,04108,36,4108
74,54200,1,1,10,10,04105,36,4105
66,121600,1,1,28,28,04105,36,4105
67,71900,2,1,17,17,04108,36,4108
68,38400,2,1,20,20,04110,36,4110
69,41800,1,1,10,10,03709,36,3709
81,27400,2,1,16,16,04012,36,4012
71,10900,2,1,22,22,04107,36,4107
72,27400,2,1,16,16,04105,36,4105
70,50000,2,1,18,19,03805,36,3805
89,14000,1,1,16,16,04104,36,4104
82,33300,2,1,21,20,04113,36,4113
75,22400,2,1,30,30,04017,36,4017
69,52900,2,1,20,20,03901,36,3901
82,15800,2,1,15,15,03809,36,3809
65,52800,1,1,7,7,04016,36,4016
72,67300,1,1,38,38,03703,36,3703
88,14000,2,1,13,13,04104,36,4104
70,548000,1,1,10,10,04110,36,4110
94,42100,2,1,9,9,04013,36,4013
66,101200,1,1,12,12,03702,36,3702
80,12100,2,1,18,17,04106,36,4106
70,18000,2,1,14,14,03901,36,3901
78,263500,2,1,26,26,03805,36,3805
94,44400,2,1,20,19,03703,36,3703
67,30230,1,1,28,27,04101,36,4101
80,14800,2,1,16,16,04017,36,4017
77,20000,2,1,13,13,04017,36,4017
65,33600,1,1,15,14,04015,36,4015
73,142900,1,1,14,14,03806,36,3806
87,228750,2,1,11,12,04004,36,4004
66,10,2,1,17,17,04101,36,4101
82,21800,2,1,52,53,04109,36,4109
77,20700,2,1,11,11,04110,36,4110
87,68810,2,1,2,1,04017,36,4017
84,28600,2,1,12,12,03701,36,3701
67,20100,1,1,43,42,04010,36,4010
94,513600,2,1,7,7,04016,36,4016
72,9000,2,1,33,33,04008,36,4008
76,25300,2,1,25,25,03902,36,3902
76,20400,2,1,45,46,03809,36,3809
82,25750,2,1,14,15,04010,36,4010
79,538000,2,1,14,13,04108,36,4108
77,62400,2,1,14,14,03702,36,3702
75,44500,2,1,19,19,04011,36,4011
74,39520,2,1,13,13,04113,36,4113
68,390000,2,1,15,15,03903,36,3903
88,4400,2,1,16,15,04103,36,4103
73,325000,2,1,8,8,04015,36,4015
86,29600,2,1,23,23,04103,36,4103
68,140000,2,1,19,18,04101,36,4101
70,40180,1,1,26,26,03902,36,3902
66,9900,1,1,11,11,04016,36,4016
88,23000,2,1,17,17,04111,36,4111
88,36800,2,1,15,15,04016,36,4016
69,107700,2,1,4,4,03704,36,3704
79,43000,2,1,25,25,03702,36,3702
75,261100,1,1,26,26,03902,36,3902
74,261000,1,1,16,16,03805,36,3805
77,9400,2,1,15,15,04113,36,4113
81,15600,2,1,14,14,04110,36,4110
76,50000,2,1,13,13,04108,36,4108
94,37200,2,1,11,11,04110,36,4110
88,59920,2,1,14,14,03704,36,3704
73,94400,1,1,7,7,03707,36,3707
67,93000,2,1,13,13,04103,36,4103
86,144560,1,1,11,12,04110,36,4110
84,334700,2,1,23,23,03805,36,3805
81,38400,1,1,13,14,03703,36,3703
83,40700,2,1,23,22,04009,36,4009
67,59700,1,1,6,7,04003,36,4003
74,67100,2,1,21,21,04017,36,4017
79,153000,1,1,13,12,03803,36,3803
87,25200,1,1,18,18,03901,36,3901
76,50400,2,1,10,10,04112,36,4112
69,92000,2,1,15,16,04112,36,4112
67,124600,1,1,13,14,03903,36,3903
79,25600,2,1,15,15,04105,36,4105
81,21800,2,1,27,28,04102,36,4102
66,172500,1,1,17,17,03901,36,3901
78,97100,1,1,19,19,04003,36,4003
79,88400,1,1,15,15,04105,36,4105
67,28300,2,1,32,32,04013,36,4013
77,15200,2,1,13,13,04102,36,4102
88,8700,2,1,6,6,03901,36,3901
66,17900,1,1,12,12,03903,36,3903
81,0,1,1,16,16,04105,36,4105
81,492000,2,1,15,16,03805,36,3805
67,31600,1,1,15,15,04004,36,4004
68,137600,1,1,14,13,03703,36,3703
77,38500,2,1,26,26,03703,36,3703
82,90800,2,1,14,14,04110,36,4110
76,76700,2,1,24,25,04103,36,4103
66,199500,1,1,18,18,04012,36,4012
79,0,2,1,20,20,03806,36,3806
83,86100,2,1,13,13,04105,36,4105
83,70000,2,1,16,15,04106,36,4106
70,1319600,2,1,23,23,03805,36,3805
79,63200,2,1,18,18,03808,36,3808
72,17200,2,1,10,10,04111,36,4111
72,236500,1,1,14,14,03810,36,3810
71,120200,2,1,22,22,04113,36,4113
65,46300,1,1,16,16,04002,36,4002
94,16700,2,1,17,17,04103,36,4103
65,49000,2,1,21,21,04101,36,4101
76,80750,1,1,5,6,04114,36,4114
65,29100,2,1,15,15,04107,36,4107
82,50000,2,1,32,31,04016,36,4016
71,71460,1,1,15,15,03706,36,3706
